I241119 22:28:29.941461 55 util/log/file_sync_buffer.go:237 ⋮ [config]   file created at: 2024/11/19 22:28:29
I241119 22:28:30.341441 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5896  dep rule "remove columns from index right before removing index" did not apply. The first unsatisfied clause is: ‹$index-column[Type] = '*scpb.IndexColumn'›
I241119 22:28:30.341446 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5897  applying dep rule "partial predicate removed right before secondary index when not dropping relation", 0 results found that took 292ns
I241119 22:28:30.341460 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5898  dep rule "partial predicate removed right before secondary index when not dropping relation" did not apply. The first unsatisfied clause is: ‹$partial-predicate[Type] = '*scpb.SecondaryIndexPartial'›
I241119 22:28:30.341465 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5899  applying dep rule "partial predicate removed right before secondary index when not dropping relation", 0 results found that took 208ns
I241119 22:28:30.341474 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5900  dep rule "partial predicate removed right before secondary index when not dropping relation" did not apply. The first unsatisfied clause is: ‹$partial-predicate[Type] = '*scpb.SecondaryIndexPartial'›
I241119 22:28:30.341480 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5901  applying dep rule "partial predicate removed right before secondary index when not dropping relation", 0 results found that took 375ns
I241119 22:28:30.341491 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5902  dep rule "partial predicate removed right before secondary index when not dropping relation" did not apply. The first unsatisfied clause is: ‹$partial-predicate[Type] = '*scpb.SecondaryIndexPartial'›
I241119 22:28:30.341496 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5903  applying dep rule "partial predicate removed right before secondary index when not dropping relation", 0 results found that took 166ns
I241119 22:28:30.341505 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5904  dep rule "partial predicate removed right before secondary index when not dropping relation" did not apply. The first unsatisfied clause is: ‹$partial-predicate[Type] = '*scpb.SecondaryIndexPartial'›
I241119 22:28:30.341515 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5905  applying dep rule "dependent view no longer public before secondary index", 0 results found that took 417ns
I241119 22:28:30.341526 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5906  dep rule "dependent view no longer public before secondary index" did not apply. The first unsatisfied clause is: ‹$view[Type] = '*scpb.View'›
I241119 22:28:30.341531 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5907  applying dep rule "dependent view no longer public before secondary index", 0 results found that took 208ns
I241119 22:28:30.341539 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5908  dep rule "dependent view no longer public before secondary index" did not apply. The first unsatisfied clause is: ‹$view[Type] = '*scpb.View'›
I241119 22:28:30.341544 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5909  applying dep rule "dependent view no longer public before secondary index", 0 results found that took 417ns
I241119 22:28:30.341552 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5910  dep rule "dependent view no longer public before secondary index" did not apply. The first unsatisfied clause is: ‹$view[Type] = '*scpb.View'›
I241119 22:28:30.341557 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5911  applying dep rule "dependent view no longer public before secondary index", 0 results found that took 167ns
I241119 22:28:30.341566 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5912  dep rule "dependent view no longer public before secondary index" did not apply. The first unsatisfied clause is: ‹$view[Type] = '*scpb.View'›
I241119 22:28:30.341570 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5913  applying dep rule "secondary index should be validated before dependent view can be absent", 0 results found that took 166ns
I241119 22:28:30.341581 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5914  dep rule "secondary index should be validated before dependent view can be absent" did not apply. The first unsatisfied clause is: ‹$index[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.341587 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5915  applying dep rule "secondary index should be validated before dependent view can be absent", 0 results found that took 375ns
I241119 22:28:30.341597 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5916  dep rule "secondary index should be validated before dependent view can be absent" did not apply. The first unsatisfied clause is: ‹$index[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.341603 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5917  applying dep rule "secondary index should be validated before dependent view can be absent", 0 results found that took 209ns
I241119 22:28:30.341612 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5918  dep rule "secondary index should be validated before dependent view can be absent" did not apply. The first unsatisfied clause is: ‹$index[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.341618 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5919  applying dep rule "secondary index should be validated before dependent view can be absent", 0 results found that took 291ns
I241119 22:28:30.341627 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5920  dep rule "secondary index should be validated before dependent view can be absent" did not apply. The first unsatisfied clause is: ‹$index[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.341632 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5921  applying dep rule "dependent view absent before secondary index", 0 results found that took 250ns
I241119 22:28:30.341641 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5922  dep rule "dependent view absent before secondary index" did not apply. The first unsatisfied clause is: ‹$view[Type] = '*scpb.View'›
I241119 22:28:30.341645 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5923  applying dep rule "dependent view absent before secondary index", 0 results found that took 166ns
I241119 22:28:30.341653 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5924  dep rule "dependent view absent before secondary index" did not apply. The first unsatisfied clause is: ‹$view[Type] = '*scpb.View'›
I241119 22:28:30.341657 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5925  applying dep rule "dependent view absent before secondary index", 0 results found that took 375ns
I241119 22:28:30.341666 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5926  dep rule "dependent view absent before secondary index" did not apply. The first unsatisfied clause is: ‹$view[Type] = '*scpb.View'›
I241119 22:28:30.341670 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5927  applying dep rule "dependent view absent before secondary index", 0 results found that took 166ns
I241119 22:28:30.341678 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5928  dep rule "dependent view absent before secondary index" did not apply. The first unsatisfied clause is: ‹$view[Type] = '*scpb.View'›
I241119 22:28:30.341683 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5929  applying dep rule "indexes containing column reach absent before column", 0 results found that took 375ns
I241119 22:28:30.341695 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5930  dep rule "indexes containing column reach absent before column" did not apply. The first unsatisfied clause is: ‹$index[Type] IN ['*scpb.PrimaryIndex', '*scpb.SecondaryIndex']›
I241119 22:28:30.341700 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5931  applying dep rule "indexes containing column reach absent before column", 0 results found that took 417ns
I241119 22:28:30.341711 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5932  dep rule "indexes containing column reach absent before column" did not apply. The first unsatisfied clause is: ‹$index[Type] IN ['*scpb.PrimaryIndex', '*scpb.SecondaryIndex']›
I241119 22:28:30.341716 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5933  applying dep rule "indexes containing column reach absent before column", 0 results found that took 334ns
I241119 22:28:30.341728 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5934  dep rule "indexes containing column reach absent before column" did not apply. The first unsatisfied clause is: ‹$index[Type] IN ['*scpb.PrimaryIndex', '*scpb.SecondaryIndex']›
I241119 22:28:30.341733 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5935  applying dep rule "indexes containing column reach absent before column", 0 results found that took 375ns
I241119 22:28:30.341745 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5936  dep rule "indexes containing column reach absent before column" did not apply. The first unsatisfied clause is: ‹$index[Type] IN ['*scpb.PrimaryIndex', '*scpb.SecondaryIndex']›
I241119 22:28:30.341749 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5937  applying dep rule "secondary indexes containing column as key reach write-only before column", 0 results found that took 250ns
I241119 22:28:30.341759 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5938  dep rule "secondary indexes containing column as key reach write-only before column" did not apply. The first unsatisfied clause is: ‹$index[Type] = '*scpb.SecondaryIndex'›
I241119 22:28:30.341764 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5939  applying dep rule "all adding indexes reached BACKFILL_ONLY before any of their columns disappear", 0 results found that took 375ns
I241119 22:28:30.341775 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5940  dep rule "all adding indexes reached BACKFILL_ONLY before any of their columns disappear" did not apply. The first unsatisfied clause is: ‹$index[Type] IN ['*scpb.PrimaryIndex', '*scpb.SecondaryIndex']›
I241119 22:28:30.341782 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5941  applying dep rule "descriptor dropped in transaction before removal", 0 results found that took 959ns
I241119 22:28:30.341802 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5942  dep rule "descriptor dropped in transaction before removal" did not apply. The first unsatisfied clause is: ‹$dropped[Type] IN ['*scpb.AliasType', '*scpb.CompositeType', '*scpb.Database', '*scpb.EnumType', '*scpb.Function', '*scpb.Schema', '*scpb.Sequence', '*scpb.Table', '*scpb.View']›
I241119 22:28:30.341808 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5943  applying dep rule "descriptor dropped before dependent element removal", 0 results found that took 917ns
I241119 22:28:30.341828 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5944  dep rule "descriptor dropped before dependent element removal" did not apply. The first unsatisfied clause is: ‹$descriptor[Type] IN ['*scpb.AliasType', '*scpb.CompositeType', '*scpb.Database', '*scpb.EnumType', '*scpb.Function', '*scpb.Schema', '*scpb.Sequence', '*scpb.Table', '*scpb.View']›
I241119 22:28:30.341834 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5945  applying dep rule "relation dropped before dependent column", 0 results found that took 417ns
I241119 22:28:30.341846 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5946  dep rule "relation dropped before dependent column" did not apply. The first unsatisfied clause is: ‹$descriptor[Type] IN ['*scpb.Table', '*scpb.View', '*scpb.Sequence']›
I241119 22:28:30.341850 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5947  applying dep rule "relation dropped before dependent index", 0 results found that took 333ns
I241119 22:28:30.341861 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5948  dep rule "relation dropped before dependent index" did not apply. The first unsatisfied clause is: ‹$descriptor[Type] IN ['*scpb.Table', '*scpb.View']›
I241119 22:28:30.341865 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5949  applying dep rule "relation dropped before dependent constraint", 0 results found that took 209ns
I241119 22:28:30.341874 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5950  dep rule "relation dropped before dependent constraint" did not apply. The first unsatisfied clause is: ‹$descriptor[Type] = '*scpb.Table'›
I241119 22:28:30.341879 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5951  applying dep rule "descriptor drop right before removing dependent with attr ref", 0 results found that took 1.083µs
I241119 22:28:30.341899 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5952  dep rule "descriptor drop right before removing dependent with attr ref" did not apply. The first unsatisfied clause is: ‹$referenced-descriptor[Type] IN ['*scpb.AliasType', '*scpb.CompositeType', '*scpb.Database', '*scpb.EnumType', '*scpb.Function', '*scpb.Schema', '*scpb.Sequence', '*scpb.Table', '*scpb.View']›
I241119 22:28:30.341905 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5953  applying dep rule "descriptor drop right before removing dependent between types", 0 results found that took 458ns
I241119 22:28:30.341918 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5954  dep rule "descriptor drop right before removing dependent between types" did not apply. The first unsatisfied clause is: ‹$referenced-descriptor[Type] IN ['*scpb.AliasType', '*scpb.CompositeType', '*scpb.EnumType']›
I241119 22:28:30.341923 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5955  applying dep rule "descriptor drop right before removing dependent with type refs in expressions", 0 results found that took 459ns
I241119 22:28:30.341936 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5956  dep rule "descriptor drop right before removing dependent with type refs in expressions" did not apply. The first unsatisfied clause is: ‹$referenced-descriptor[Type] IN ['*scpb.AliasType', '*scpb.CompositeType', '*scpb.EnumType']›
I241119 22:28:30.341941 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5957  applying dep rule "descriptor drop right before removing dependent with expr ref to sequence", 0 results found that took 333ns
I241119 22:28:30.341950 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5958  dep rule "descriptor drop right before removing dependent with expr ref to sequence" did not apply. The first unsatisfied clause is: ‹$referenced-descriptor[Type] = '*scpb.Sequence'›
I241119 22:28:30.341955 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5959  applying dep rule "descriptor drop right before removing dependent with function refs in columns", 0 results found that took 375ns
I241119 22:28:30.341964 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5960  dep rule "descriptor drop right before removing dependent with function refs in columns" did not apply. The first unsatisfied clause is: ‹$referenced-descriptor[Type] = '*scpb.Function'›
I241119 22:28:30.341970 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5961  applying dep rule "descriptor dropped right before removing back-reference in its parent descriptor", 0 results found that took 1.042µs
I241119 22:28:30.341991 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5962  dep rule "descriptor dropped right before removing back-reference in its parent descriptor" did not apply. The first unsatisfied clause is: ‹$descriptor[Type] IN ['*scpb.AliasType', '*scpb.CompositeType', '*scpb.Database', '*scpb.EnumType', '*scpb.Function', '*scpb.Schema', '*scpb.Sequence', '*scpb.Table', '*scpb.View']›
I241119 22:28:30.341999 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5963  applying dep rule "back-reference in parent descriptor is removed before parent descriptor is dropped", 0 results found that took 375ns
I241119 22:28:30.342018 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5964  dep rule "back-reference in parent descriptor is removed before parent descriptor is dropped" did not apply. The first unsatisfied clause is: ‹$back-reference-in-parent-descriptor[Type] IN ['*scpb.SchemaChild', '*scpb.SchemaParent']›
I241119 22:28:30.342029 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5965  applying dep rule "non-data dependents removed before descriptor", 0 results found that took 5.25µs
I241119 22:28:30.342162 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5966  dep rule "non-data dependents removed before descriptor" did not apply. The first unsatisfied clause is: ‹$dependent[Type] IN ['*scpb.CheckConstraint', '*scpb.CheckConstraintUnvalidated', '*scpb.Column', '*scpb.ColumnComment', '*scpb.ColumnComputeExpression', '*scpb.ColumnDefaultExpression', '*scpb.ColumnFamily', '*scpb.ColumnName', '*scpb.ColumnNotNull', '*scpb.ColumnOnUpdateExpression', '*scpb.ColumnType', '*scpb.CompositeTypeAttrName', '*scpb.CompositeTypeAttrType', '*scpb.ConstraintComment', '*scpb.ConstraintWithoutIndexName', '*scpb.DatabaseComment', '*scpb.DatabaseRegionConfig', '*scpb.DatabaseRoleSetting', '*scpb.DatabaseZoneConfig', '*scpb.EnumTypeValue', '*scpb.ForeignKeyConstraint', '*scpb.ForeignKeyConstraintUnvalidated', '*scpb.FunctionBody', '*scpb.FunctionLeakProof', '*scpb.FunctionName', '*scpb.FunctionNullInputBehavior', '*scpb.FunctionSecurity', '*scpb.FunctionVolatility', '*scpb.IndexColumn', '*scpb.IndexComment', '*scpb.IndexName', '*scpb.IndexPartitioning', '*scpb.IndexZoneConfig', '*scpb.LDRJobIDs', '*scpb.Namespace', '*scpb.Owner', '*scpb.PartitionZoneConfig', '*scpb.PrimaryIndex', '*scpb.RowLevelTTL', '*scpb.SchemaChild', '*scpb.SchemaComment', '*scpb.SchemaParent', '*scpb.SecondaryIndex', '*scpb.SecondaryIndexPartial', '*scpb.SequenceOption', '*scpb.SequenceOwner', '*scpb.TableComment', '*scpb.TableLocalityGlobal', '*scpb.TableLocalityPrimaryRegion', '*scpb.TableLocalityRegionalByRow', '*scpb.TableLocalitySecondaryRegion', '*scpb.TablePartitioning', '*scpb.TableSchemaLocked', '*scpb.TableZoneConfig', '*scpb.TemporaryIndex', '*scpb.Trigger', '*scpb.TriggerDeps', '*scpb.TriggerEnabled', '*scpb.TriggerEvents', '*scpb.TriggerFunctionCall', '*scpb.TriggerName', '*scpb.TriggerTiming', '*scpb.TriggerTransition', '*scpb.TriggerWhen', '*scpb.TypeComment', '*scpb.UniqueWithoutIndexConstraint', '*scpb.UniqueWithoutIndexConstraintUnvalidated', '*scpb.UserPrivileges']›
I241119 22:28:30.342182 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5967  applying dep rule "cross-descriptor constraint is absent before referenced descriptor is dropped", 0 results found that took 542ns
I241119 22:28:30.342196 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5968  dep rule "cross-descriptor constraint is absent before referenced descriptor is dropped" did not apply. The first unsatisfied clause is: ‹$cross-desc-constraint[Type] IN ['*scpb.CheckConstraint', '*scpb.ForeignKeyConstraint', '*scpb.UniqueWithoutIndexConstraint']›
I241119 22:28:30.342202 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5969  applying dep rule "cross-descriptor constraint is absent before referencing descriptor is dropped", 0 results found that took 416ns
I241119 22:28:30.342217 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5970  dep rule "cross-descriptor constraint is absent before referencing descriptor is dropped" did not apply. The first unsatisfied clause is: ‹$cross-desc-constraint[Type] IN ['*scpb.CheckConstraint', '*scpb.ForeignKeyConstraint', '*scpb.UniqueWithoutIndexConstraint']›
I241119 22:28:30.342222 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5971  applying dep rule "trigger removed before dependents", 0 results found that took 208ns
I241119 22:28:30.342231 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5972  dep rule "trigger removed before dependents" did not apply. The first unsatisfied clause is: ‹$dependents[Type] = '*scpb.Trigger'›
I241119 22:28:30.342235 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5973  applying dep rule "trigger removed before dependents", 0 results found that took 166ns
I241119 22:28:30.342244 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5974  dep rule "trigger removed before dependents" did not apply. The first unsatisfied clause is: ‹$dependents[Type] = '*scpb.Trigger'›
I241119 22:28:30.342247 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5975  applying dep rule "trigger removed before dependents", 0 results found that took 208ns
I241119 22:28:30.342257 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5976  dep rule "trigger removed before dependents" did not apply. The first unsatisfied clause is: ‹$dependents[Type] = '*scpb.Trigger'›
I241119 22:28:30.342260 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5977  applying dep rule "trigger removed before dependents", 0 results found that took 208ns
I241119 22:28:30.342269 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5978  dep rule "trigger removed before dependents" did not apply. The first unsatisfied clause is: ‹$dependents[Type] = '*scpb.Trigger'›
I241119 22:28:30.342274 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5979  applying dep rule "table removed right before garbage collection", 0 results found that took 917ns
I241119 22:28:30.342294 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5980  dep rule "table removed right before garbage collection" did not apply. The first unsatisfied clause is: ‹$table[Type] IN ['*scpb.AliasType', '*scpb.CompositeType', '*scpb.Database', '*scpb.EnumType', '*scpb.Function', '*scpb.Schema', '*scpb.Sequence', '*scpb.Table', '*scpb.View']›
I241119 22:28:30.342300 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5981  applying dep rule "descriptor removed right before garbage collection", 0 results found that took 833ns
I241119 22:28:30.342320 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5982  dep rule "descriptor removed right before garbage collection" did not apply. The first unsatisfied clause is: ‹$database[Type] IN ['*scpb.AliasType', '*scpb.CompositeType', '*scpb.Database', '*scpb.EnumType', '*scpb.Function', '*scpb.Schema', '*scpb.Sequence', '*scpb.Table', '*scpb.View']›
I241119 22:28:30.342326 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5983  applying dep rule "index removed before garbage collection", 0 results found that took 459ns
I241119 22:28:30.342339 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5984  dep rule "index removed before garbage collection" did not apply. The first unsatisfied clause is: ‹$index[Type] IN ['*scpb.PrimaryIndex', '*scpb.SecondaryIndex', '*scpb.TemporaryIndex']›
I241119 22:28:30.342344 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5985  applying dep rule "index removed before garbage collection", 0 results found that took 375ns
I241119 22:28:30.342357 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5986  dep rule "index removed before garbage collection" did not apply. The first unsatisfied clause is: ‹$index[Type] IN ['*scpb.PrimaryIndex', '*scpb.SecondaryIndex', '*scpb.TemporaryIndex']›
I241119 22:28:30.342362 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5987  applying dep rule "index removed before garbage collection", 0 results found that took 542ns
I241119 22:28:30.342375 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5988  dep rule "index removed before garbage collection" did not apply. The first unsatisfied clause is: ‹$index[Type] IN ['*scpb.PrimaryIndex', '*scpb.SecondaryIndex', '*scpb.TemporaryIndex']›
I241119 22:28:30.342380 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5989  applying dep rule "index removed before garbage collection", 0 results found that took 416ns
I241119 22:28:30.342393 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5990  dep rule "index removed before garbage collection" did not apply. The first unsatisfied clause is: ‹$index[Type] IN ['*scpb.PrimaryIndex', '*scpb.SecondaryIndex', '*scpb.TemporaryIndex']›
I241119 22:28:30.342398 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5991  applying dep rule "schedule all GC jobs for a descriptor in the same stage", 0 results found that took 584ns
I241119 22:28:30.342415 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5992  dep rule "schedule all GC jobs for a descriptor in the same stage" did not apply. The first unsatisfied clause is: ‹$data-a[Type] IN ['*scpb.DatabaseData', '*scpb.IndexData', '*scpb.TableData']›
I241119 22:28:30.342420 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5993  applying dep rule "schedule all GC jobs for a descriptor in the same stage", 0 results found that took 417ns
I241119 22:28:30.342433 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5994  dep rule "schedule all GC jobs for a descriptor in the same stage" did not apply. The first unsatisfied clause is: ‹$data-a[Type] IN ['*scpb.DatabaseData', '*scpb.IndexData', '*scpb.TableData']›
I241119 22:28:30.342439 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5995  applying dep rule "schedule all GC jobs for a descriptor in the same stage", 0 results found that took 459ns
I241119 22:28:30.342451 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5996  dep rule "schedule all GC jobs for a descriptor in the same stage" did not apply. The first unsatisfied clause is: ‹$data-a[Type] IN ['*scpb.DatabaseData', '*scpb.IndexData', '*scpb.TableData']›
I241119 22:28:30.342457 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5997  applying dep rule "schedule all GC jobs for a descriptor in the same stage", 0 results found that took 333ns
I241119 22:28:30.342469 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 5998  dep rule "schedule all GC jobs for a descriptor in the same stage" did not apply. The first unsatisfied clause is: ‹$data-a[Type] IN ['*scpb.DatabaseData', '*scpb.IndexData', '*scpb.TableData']›
I241119 22:28:30.342474 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 5999  applying dep rule "index data exists as soon as index accepts backfills", 0 results found that took 542ns
I241119 22:28:30.342486 2033 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 6000  dep rule "index data exists as soon as index accepts backfills" did not apply. The first unsatisfied clause is: ‹$index-name[Type] IN ['*scpb.PrimaryIndex', '*scpb.SecondaryIndex']›
I241119 22:28:30.342491 2033 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 6001  applying dep rule "temp index data exists as soon as temp index accepts writes", 0 results found that took 208ns
